user_id,country,platform_tenure_days,last_30d_sessions,last_90d_spend,ps_plus_member,pre_30d_spend,spend_tier,engagement_tier,stratum,treatment,ps5_purchase_30d,revenue_60d,post_30d_sessions,unsubscribe_flag,optout_flag
40924,UK,2628,7,42.85,0,19.66,S2_mid,E1_low,S2_mid_E1_low,0,0,15.47,6,0,0
40925,CA,106,8,35.3,0,32.18,S2_mid,E2_mid,S2_mid_E2_mid,1,0,44.17,12,0,0
40926,US,2956,7,101.16,1,22.26,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,99.25,9,0,0
40927,US,1698,4,211.41,0,31.06,S4_vhigh,E1_low,S4_vhigh_E1_low,1,1,70.81,3,0,0
40928,US,2250,10,9.13,0,9.75,S1_low,E3_high,S1_low_E3_high,0,0,29.85,7,0,0
40929,JP,2724,8,200.85,1,44.87,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,28.47,16,0,0
40930,FR,1092,6,76.3,1,17.76,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,32.22,5,0,0
40931,US,1950,11,7.91,0,13.2,S1_low,E3_high,S1_low_E3_high,0,0,40.05,17,0,0
40932,FR,565,9,31.68,0,21.96,S2_mid,E2_mid,S2_mid_E2_mid,0,0,57.33,12,0,0
40933,FR,1854,11,47.81,1,12.05,S3_high,E3_high,S3_high_E3_high,0,0,6.4,10,0,0
40934,FR,2705,9,7.16,1,21.46,S1_low,E2_mid,S1_low_E2_mid,0,0,0.0,14,0,0
40935,FR,568,6,11.56,0,10.06,S1_low,E1_low,S1_low_E1_low,1,0,63.8,6,0,0
40936,AU,493,12,67.34,0,11.07,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,5.28,12,0,0
40937,US,418,12,163.79,1,79.11,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,64.18,13,0,0
40938,US,3086,7,24.66,0,20.74,S2_mid,E1_low,S2_mid_E1_low,0,1,132.19,7,0,0
40939,AU,3214,7,97.2,0,15.7,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,61.08,5,0,0
40940,CA,1844,8,17.54,0,7.99,S1_low,E2_mid,S1_low_E2_mid,1,0,12.27,11,0,0
40941,UK,2067,11,35.74,0,25.59,S2_mid,E3_high,S2_mid_E3_high,1,0,18.54,6,0,0
40942,US,1413,9,55.87,1,20.12,S3_high,E2_mid,S3_high_E2_mid,1,0,31.6,8,0,0
40943,US,1887,5,47.69,0,14.18,S3_high,E1_low,S3_high_E1_low,1,1,211.4,5,0,0
40944,AU,886,7,17.58,1,4.48,S1_low,E1_low,S1_low_E1_low,0,0,89.26,3,0,0
40945,US,1729,3,13.81,0,0.99,S1_low,E1_low,S1_low_E1_low,1,0,0.0,5,0,0
40946,CA,89,9,62.4,1,13.67,S3_high,E2_mid,S3_high_E2_mid,0,0,28.62,10,0,0
40947,US,1906,6,66.57,1,34.41,S3_high,E1_low,S3_high_E1_low,1,0,36.09,3,0,0
40948,AU,3307,12,39.15,1,5.52,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,1,116.25,13,0,0
40949,US,2578,14,17.49,1,20.61,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,81.6,19,0,0
40950,JP,2217,9,49.0,1,0.0,S3_high,E2_mid,S3_high_E2_mid,0,0,28.36,5,0,0
40951,US,888,4,70.61,0,18.05,S3_high,E1_low,S3_high_E1_low,1,0,36.86,3,0,0
40952,JP,2567,9,22.41,1,15.87,S1_low,E2_mid,S1_low_E2_mid,0,0,19.15,11,0,0
40953,US,3400,11,215.44,1,36.48,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,15.17,12,0,0
40954,JP,3554,9,60.39,0,1.65,S3_high,E2_mid,S3_high_E2_mid,0,0,0.0,14,0,0
40955,CA,3465,11,41.43,1,9.91,S2_mid,E3_high,S2_mid_E3_high,1,0,42.8,15,0,0
40956,US,821,4,25.48,0,7.64,S2_mid,E1_low,S2_mid_E1_low,1,0,102.48,4,0,0
40957,US,826,7,20.69,0,24.41,S1_low,E1_low,S1_low_E1_low,0,0,35.81,12,0,0
40958,DE,257,6,63.86,1,40.6,S3_high,E1_low,S3_high_E1_low,0,0,33.21,5,0,0
40959,UK,3317,14,24.02,1,9.27,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,59.43,14,0,0
40960,US,1784,8,25.77,0,0.2,S2_mid,E2_mid,S2_mid_E2_mid,1,0,33.12,8,0,0
40961,US,2114,11,67.27,0,9.65,S3_high,E3_high,S3_high_E3_high,0,0,62.36,14,0,0
40962,FR,1554,8,10.2,0,16.26,S1_low,E2_mid,S1_low_E2_mid,0,0,59.99,6,0,0
40963,UK,2446,13,6.51,0,5.21,S1_low,E4_vhigh,S1_low_E4_vhigh,0,1,98.36,18,0,0
40964,UK,260,7,4.08,0,6.26,S1_low,E1_low,S1_low_E1_low,0,0,19.13,10,0,0
40965,US,1213,8,111.22,0,12.41,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,35.6,8,0,0
40966,US,1739,16,103.61,1,13.85,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,0.0,19,0,0
40967,US,577,10,20.68,1,10.25,S1_low,E3_high,S1_low_E3_high,1,1,177.71,10,0,0
40968,US,1989,8,46.83,1,20.29,S3_high,E2_mid,S3_high_E2_mid,1,0,32.03,5,0,0
40969,JP,2542,7,19.68,0,4.55,S1_low,E1_low,S1_low_E1_low,1,0,14.92,5,0,0
40970,US,452,8,96.83,0,22.14,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,35.02,5,0,0
40971,US,3025,11,208.27,0,61.92,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,66.27,13,0,0
40972,US,2546,12,143.54,0,24.14,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,68.89,10,0,0
40973,US,294,13,14.06,1,15.72,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,0.0,18,0,0
40974,UK,1281,12,72.53,1,5.32,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,28.15,15,0,0
40975,UK,2733,8,27.97,0,11.5,S2_mid,E2_mid,S2_mid_E2_mid,1,0,43.06,10,0,0
40976,FR,2072,15,6.64,0,0.0,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,0.0,12,0,0
40977,US,113,10,105.32,1,35.5,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,101.08,14,0,0
40978,JP,2336,9,25.12,1,20.33,S2_mid,E2_mid,S2_mid_E2_mid,1,0,35.05,8,0,0
40979,JP,1091,14,29.53,1,6.93,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,70.66,16,0,0
40980,AU,1326,6,89.14,1,24.32,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,86.72,8,0,0
40981,US,214,3,0.98,1,0.0,S1_low,E1_low,S1_low_E1_low,1,0,19.69,2,0,0
40982,US,2692,9,21.63,1,0.0,S1_low,E2_mid,S1_low_E2_mid,0,0,12.83,4,0,0
40983,JP,1051,9,17.98,1,0.0,S1_low,E2_mid,S1_low_E2_mid,1,0,62.58,7,0,0
40984,DE,2402,5,108.46,1,37.8,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,65.48,7,0,0
40985,US,1594,6,87.29,0,37.71,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,25.29,8,0,0
40986,JP,238,10,122.46,1,23.81,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,69.51,16,0,0
40987,FR,424,12,62.83,1,4.53,S3_high,E4_vhigh,S3_high_E4_vhigh,0,1,123.29,9,0,0
40988,DE,515,10,39.4,1,5.09,S2_mid,E3_high,S2_mid_E3_high,0,0,0.0,10,0,0
40989,US,141,9,61.72,0,15.36,S3_high,E2_mid,S3_high_E2_mid,1,0,5.02,6,0,0
40990,UK,192,13,15.24,1,14.63,S1_low,E4_vhigh,S1_low_E4_vhigh,1,1,159.85,12,0,0
40991,UK,121,5,144.17,1,43.45,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,104.42,8,0,0
40992,US,3178,11,34.31,1,7.48,S2_mid,E3_high,S2_mid_E3_high,1,0,43.73,8,0,0
40993,DE,3383,8,29.1,0,5.82,S2_mid,E2_mid,S2_mid_E2_mid,1,1,148.16,15,0,0
40994,US,1294,11,26.2,0,24.11,S2_mid,E3_high,S2_mid_E3_high,1,0,74.16,13,0,0
40995,US,329,7,113.05,1,24.31,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,51.97,9,0,0
40996,FR,1951,7,25.25,0,1.49,S2_mid,E1_low,S2_mid_E1_low,0,0,14.62,8,0,0
40997,US,2602,7,9.86,1,11.14,S1_low,E1_low,S1_low_E1_low,1,0,48.2,6,0,0
40998,US,1942,4,22.56,0,1.98,S1_low,E1_low,S1_low_E1_low,1,0,9.53,3,0,0
40999,FR,1513,9,110.67,0,36.81,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,38.05,7,0,0
41000,DE,1742,9,43.78,0,18.38,S2_mid,E2_mid,S2_mid_E2_mid,1,0,25.55,11,0,0
41001,FR,391,10,35.21,0,20.23,S2_mid,E3_high,S2_mid_E3_high,1,0,73.36,15,0,0
41002,US,1476,4,58.39,1,9.49,S3_high,E1_low,S3_high_E1_low,1,1,238.7,6,0,0
41003,CA,426,12,43.53,1,21.06,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,14.75,16,0,0
41004,US,1280,14,56.9,1,13.81,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,9.4,18,0,0
41005,US,459,12,57.62,1,10.0,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,142.24,14,0,0
41006,US,968,8,26.99,0,0.0,S2_mid,E2_mid,S2_mid_E2_mid,0,0,0.0,6,0,0
41007,US,762,7,84.71,1,13.01,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,42.36,8,0,0
41008,CA,886,9,56.47,0,16.97,S3_high,E2_mid,S3_high_E2_mid,1,0,30.5,14,0,0
41009,US,585,3,62.65,0,19.04,S3_high,E1_low,S3_high_E1_low,0,0,92.43,2,0,0
41010,JP,2368,8,136.17,1,11.34,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,73.28,10,0,0
41011,JP,1032,8,32.06,0,1.04,S2_mid,E2_mid,S2_mid_E2_mid,0,0,37.37,7,0,0
41012,US,2573,9,46.23,1,20.59,S3_high,E2_mid,S3_high_E2_mid,1,0,62.01,13,0,0
41013,FR,1867,10,52.24,1,42.51,S3_high,E3_high,S3_high_E3_high,1,0,0.0,8,0,0
41014,CA,911,7,93.07,0,32.97,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,123.22,9,0,0
41015,US,753,10,84.18,1,10.34,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,69.53,16,0,0
41016,US,525,12,27.98,0,23.99,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,10.06,19,0,0
41017,DE,3170,13,44.84,0,17.16,S3_high,E4_vhigh,S3_high_E4_vhigh,1,1,172.65,13,0,0
41018,US,2824,6,41.23,0,6.04,S2_mid,E1_low,S2_mid_E1_low,1,0,20.95,4,0,0
41019,CA,2109,12,4.93,1,8.07,S1_low,E4_vhigh,S1_low_E4_vhigh,1,1,170.59,14,0,0
41020,US,297,12,98.51,1,34.64,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,24.73,6,0,0
41021,US,2094,8,64.18,1,15.71,S3_high,E2_mid,S3_high_E2_mid,1,0,98.69,9,0,0
41022,CA,2027,6,86.67,1,26.28,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,0.0,4,0,0
41023,US,3505,12,105.92,0,36.04,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,111.59,10,0,0
41024,DE,1788,7,41.0,0,3.26,S2_mid,E1_low,S2_mid_E1_low,1,0,20.77,7,0,0
41025,UK,404,10,77.67,0,20.79,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,93.39,7,0,0
41026,US,2550,18,157.21,0,24.24,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,72.15,9,0,0
41027,JP,1682,9,35.93,1,15.2,S2_mid,E2_mid,S2_mid_E2_mid,1,1,121.63,12,0,0
41028,US,2912,8,108.28,1,16.78,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,1,96.72,13,0,0
41029,UK,3603,7,46.12,0,15.19,S3_high,E1_low,S3_high_E1_low,0,0,26.55,6,0,0
41030,US,3367,14,2.05,0,2.0,S1_low,E4_vhigh,S1_low_E4_vhigh,1,1,193.86,22,0,0
41031,US,2164,3,5.26,0,10.07,S1_low,E1_low,S1_low_E1_low,1,1,138.34,5,0,0
41032,JP,1021,9,104.33,1,26.34,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,0.0,6,0,0
41033,JP,2031,6,50.83,0,23.44,S3_high,E1_low,S3_high_E1_low,0,1,226.91,7,0,0
41034,US,169,9,107.66,0,17.65,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,30.94,8,0,0
41035,US,2390,4,37.31,1,25.7,S2_mid,E1_low,S2_mid_E1_low,1,0,41.71,3,0,0
41036,UK,2090,9,140.96,1,44.54,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,32.59,15,0,0
41037,US,3122,9,37.8,0,9.96,S2_mid,E2_mid,S2_mid_E2_mid,1,0,0.62,11,0,0
41038,JP,1416,6,51.56,1,32.17,S3_high,E1_low,S3_high_E1_low,0,0,19.61,2,0,0
41039,US,2753,11,35.02,1,8.05,S2_mid,E3_high,S2_mid_E3_high,1,1,209.03,15,0,1
41040,US,1637,13,19.96,1,5.41,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,74.83,18,0,0
41041,US,2072,11,29.51,0,7.06,S2_mid,E3_high,S2_mid_E3_high,0,1,109.53,27,0,0
41042,US,3073,9,57.41,0,24.97,S3_high,E2_mid,S3_high_E2_mid,1,0,0.0,4,0,0
41043,JP,1247,10,3.65,0,17.41,S1_low,E3_high,S1_low_E3_high,0,1,135.08,7,0,0
41044,UK,1336,6,33.12,1,0.0,S2_mid,E1_low,S2_mid_E1_low,1,0,13.89,3,1,0
41045,US,1627,11,22.17,1,39.33,S1_low,E3_high,S1_low_E3_high,0,0,47.48,12,0,0
41046,US,1982,7,84.38,0,28.43,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,31.96,11,0,0
41047,US,216,6,3.24,1,0.0,S1_low,E1_low,S1_low_E1_low,1,0,8.01,5,0,0
41048,CA,520,5,6.19,1,30.85,S1_low,E1_low,S1_low_E1_low,1,0,25.72,7,0,0
41049,CA,1954,8,17.55,1,28.02,S1_low,E2_mid,S1_low_E2_mid,1,0,17.22,10,0,0
41050,US,2899,8,41.85,0,10.75,S2_mid,E2_mid,S2_mid_E2_mid,0,0,0.0,8,0,0
41051,DE,257,15,15.06,1,17.9,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,89.88,21,0,0
41052,UK,1803,13,81.99,1,34.72,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,28.57,10,0,0
41053,AU,3013,11,31.16,0,15.5,S2_mid,E3_high,S2_mid_E3_high,0,0,79.05,12,0,0
41054,CA,1210,10,17.78,0,11.52,S1_low,E3_high,S1_low_E3_high,1,1,98.94,15,0,0
41055,US,3519,10,111.78,0,29.49,S4_vhigh,E3_high,S4_vhigh_E3_high,0,1,187.9,10,1,0
41056,US,1612,7,46.67,1,20.32,S3_high,E1_low,S3_high_E1_low,1,0,0.0,7,0,0
41057,JP,2535,13,11.67,1,12.66,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,22.55,11,0,0
41058,US,898,8,63.91,1,40.56,S3_high,E2_mid,S3_high_E2_mid,1,0,43.98,8,0,0
41059,US,3256,10,80.18,0,12.59,S4_vhigh,E3_high,S4_vhigh_E3_high,1,1,218.09,8,0,0
41060,US,2066,10,158.58,0,27.49,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,74.53,15,0,0
41061,CA,1714,5,9.43,0,5.8,S1_low,E1_low,S1_low_E1_low,1,0,66.58,3,0,0
41062,CA,846,7,10.86,0,10.61,S1_low,E1_low,S1_low_E1_low,0,0,39.79,7,0,0
41063,UK,2847,7,22.24,1,14.56,S1_low,E1_low,S1_low_E1_low,1,0,105.33,5,0,0
41064,US,1328,8,107.9,0,17.54,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,56.19,8,0,0
41065,UK,3464,15,45.45,1,12.43,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,34.74,21,0,0
41066,JP,343,6,25.23,0,0.0,S2_mid,E1_low,S2_mid_E1_low,0,1,65.59,7,0,0
41067,US,3629,7,25.88,0,8.61,S2_mid,E1_low,S2_mid_E1_low,1,0,4.94,3,0,0
41068,US,1116,10,131.4,1,23.45,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,23.16,10,0,0
41069,AU,63,7,32.56,1,3.61,S2_mid,E1_low,S2_mid_E1_low,1,0,34.56,8,0,0
41070,US,1411,10,133.98,1,21.17,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,0.02,8,0,0
41071,US,1229,12,26.09,1,23.66,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,54.88,13,0,0
41072,US,2846,5,6.31,1,18.32,S1_low,E1_low,S1_low_E1_low,0,0,71.34,7,0,0
41073,CA,3561,15,4.92,0,0.25,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,24.88,13,0,0
41074,UK,2377,5,122.38,1,11.49,S4_vhigh,E1_low,S4_vhigh_E1_low,1,1,117.42,7,0,0
41075,DE,2248,8,60.09,0,14.61,S3_high,E2_mid,S3_high_E2_mid,0,0,35.07,5,0,0
41076,US,457,11,2.97,0,12.96,S1_low,E3_high,S1_low_E3_high,1,0,46.42,14,0,0
41077,US,913,6,42.85,1,13.93,S2_mid,E1_low,S2_mid_E1_low,0,0,72.87,4,0,0
41078,US,2209,7,112.78,0,1.09,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,33.4,8,0,0
41079,US,2477,12,17.37,0,13.78,S1_low,E4_vhigh,S1_low_E4_vhigh,1,1,82.29,22,0,0
41080,UK,1632,9,28.88,1,16.53,S2_mid,E2_mid,S2_mid_E2_mid,1,0,19.47,15,0,0
41081,CA,3037,13,118.8,0,32.93,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,60.75,9,0,0
41082,JP,1534,9,61.96,0,16.71,S3_high,E2_mid,S3_high_E2_mid,0,0,138.52,6,1,0
41083,US,3187,5,151.53,0,26.33,S4_vhigh,E1_low,S4_vhigh_E1_low,0,1,145.33,9,0,0
41084,US,406,7,97.57,0,38.79,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,65.85,14,0,0
41085,DE,3157,10,53.42,1,18.1,S3_high,E3_high,S3_high_E3_high,1,1,218.97,16,0,1
41086,CA,2146,6,46.13,0,13.69,S3_high,E1_low,S3_high_E1_low,0,0,17.57,10,0,0
41087,US,3491,7,16.07,1,66.57,S1_low,E1_low,S1_low_E1_low,1,1,226.67,11,0,0
41088,JP,662,6,16.44,0,25.65,S1_low,E1_low,S1_low_E1_low,1,0,120.71,9,0,0
41089,UK,452,6,0.94,0,0.0,S1_low,E1_low,S1_low_E1_low,1,0,128.29,5,0,0
41090,US,1040,7,0.99,0,30.99,S1_low,E1_low,S1_low_E1_low,1,0,88.93,5,0,0
41091,DE,2101,11,24.49,0,2.62,S2_mid,E3_high,S2_mid_E3_high,0,0,0.0,7,0,0
41092,CA,2996,9,28.99,0,9.07,S2_mid,E2_mid,S2_mid_E2_mid,1,0,34.56,13,0,0
41093,US,2885,2,177.8,0,46.12,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,46.18,2,0,0
41094,US,237,12,57.64,0,26.26,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,57.66,10,0,0
41095,US,1658,7,65.37,0,17.11,S3_high,E1_low,S3_high_E1_low,1,0,45.96,7,0,0
41096,US,2852,4,22.68,1,10.25,S1_low,E1_low,S1_low_E1_low,0,0,42.27,2,0,0
41097,UK,2754,9,28.91,0,31.63,S2_mid,E2_mid,S2_mid_E2_mid,1,0,42.77,12,0,0
41098,US,1440,12,24.21,0,4.72,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,58.04,9,0,0
41099,US,1497,11,83.98,0,4.4,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,36.55,13,0,0
41100,UK,1060,9,106.03,0,62.86,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,115.69,10,0,0
41101,US,1032,10,46.97,0,21.19,S3_high,E3_high,S3_high_E3_high,0,0,20.98,12,0,0
41102,FR,1856,8,17.52,1,19.49,S1_low,E2_mid,S1_low_E2_mid,0,0,51.3,4,0,0
41103,UK,1700,11,136.18,1,25.41,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,32.57,15,0,0
41104,CA,991,8,5.47,1,0.0,S1_low,E2_mid,S1_low_E2_mid,1,0,57.68,10,0,0
41105,US,198,10,37.19,0,8.71,S2_mid,E3_high,S2_mid_E3_high,0,0,1.08,14,0,0
41106,US,3081,8,14.16,1,10.33,S1_low,E2_mid,S1_low_E2_mid,1,0,7.4,13,0,0
41107,UK,2955,8,60.85,0,17.78,S3_high,E2_mid,S3_high_E2_mid,1,0,45.51,7,0,0
41108,US,192,9,52.16,1,19.12,S3_high,E2_mid,S3_high_E2_mid,1,1,210.4,16,0,0
41109,CA,2178,7,82.67,0,30.6,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,29.52,9,0,0
41110,US,2458,9,82.9,0,41.75,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,36.85,13,0,0
41111,CA,2053,13,159.2,0,34.33,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,31.72,13,0,0
41112,US,2946,3,115.7,0,30.39,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,132.65,3,0,0
41113,US,2321,14,22.91,1,28.12,S1_low,E4_vhigh,S1_low_E4_vhigh,1,1,110.08,20,0,0
41114,US,806,7,84.96,1,39.67,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,39.03,9,0,0
41115,UK,1360,9,30.51,1,30.36,S2_mid,E2_mid,S2_mid_E2_mid,1,0,20.93,9,0,0
41116,US,2821,10,43.18,0,9.52,S2_mid,E3_high,S2_mid_E3_high,1,0,70.75,13,0,0
41117,US,3621,10,97.81,0,26.06,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,47.66,10,0,0
41118,DE,1662,7,91.95,1,19.4,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,0.0,4,0,0
41119,US,1465,14,82.3,0,9.51,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,19.31,17,0,0
41120,CA,3610,9,3.37,1,22.27,S1_low,E2_mid,S1_low_E2_mid,0,0,27.28,9,0,0
41121,US,878,9,27.21,1,22.84,S2_mid,E2_mid,S2_mid_E2_mid,1,0,58.27,9,0,0
41122,US,1394,9,66.57,0,12.36,S3_high,E2_mid,S3_high_E2_mid,0,1,82.66,12,0,0
41123,US,3023,9,43.88,0,15.96,S2_mid,E2_mid,S2_mid_E2_mid,0,0,59.05,6,0,0
41124,AU,1195,12,90.11,0,36.86,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,47.76,12,0,0
41125,US,2398,12,34.02,0,44.49,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,58.44,13,0,0
41126,US,3262,13,18.39,0,0.0,S1_low,E4_vhigh,S1_low_E4_vhigh,1,1,65.18,14,0,0
41127,US,3624,11,61.09,0,19.48,S3_high,E3_high,S3_high_E3_high,1,0,43.59,13,0,0
41128,DE,2417,12,49.69,0,10.95,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,3.72,11,0,0
41129,US,416,10,34.6,0,13.41,S2_mid,E3_high,S2_mid_E3_high,0,0,56.25,15,0,0
41130,DE,2824,9,3.69,1,12.69,S1_low,E2_mid,S1_low_E2_mid,1,0,30.41,8,0,0
41131,US,3311,11,11.08,1,0.0,S1_low,E3_high,S1_low_E3_high,1,1,147.01,19,0,0
41132,DE,1535,10,124.07,0,37.16,S4_vhigh,E3_high,S4_vhigh_E3_high,0,1,170.92,11,0,0
41133,JP,2759,7,104.44,1,27.06,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,64.03,8,0,0
41134,US,1812,5,10.94,0,0.0,S1_low,E1_low,S1_low_E1_low,1,0,14.1,2,0,0
41135,AU,3601,11,117.47,1,47.42,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,47.73,6,0,0
41136,JP,3585,8,80.32,0,28.29,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,76.12,11,0,0
41137,US,2223,9,66.17,0,32.96,S3_high,E2_mid,S3_high_E2_mid,1,0,82.85,9,0,0
41138,CA,1985,7,4.87,0,5.79,S1_low,E1_low,S1_low_E1_low,0,0,26.7,11,0,0
41139,UK,2634,9,14.48,1,0.0,S1_low,E2_mid,S1_low_E2_mid,1,0,43.26,12,0,0
41140,FR,2732,13,33.42,0,7.2,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,1,107.28,19,0,0
41141,UK,680,7,137.31,1,36.09,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,110.18,8,0,0
41142,UK,3575,6,73.96,0,15.02,S3_high,E1_low,S3_high_E1_low,1,0,37.09,6,1,0
41143,US,2389,9,14.12,0,12.39,S1_low,E2_mid,S1_low_E2_mid,1,1,127.12,15,0,0
41144,FR,2660,8,29.54,1,23.89,S2_mid,E2_mid,S2_mid_E2_mid,0,0,23.59,8,0,0
41145,US,526,4,23.01,1,16.19,S1_low,E1_low,S1_low_E1_low,0,0,42.28,2,0,0
41146,UK,2617,7,8.37,1,0.0,S1_low,E1_low,S1_low_E1_low,0,1,182.59,11,0,0
41147,US,785,9,9.57,0,14.72,S1_low,E2_mid,S1_low_E2_mid,0,1,116.38,12,0,0
41148,DE,448,10,5.77,0,3.46,S1_low,E3_high,S1_low_E3_high,1,0,0.0,15,0,0
41149,DE,3025,8,57.78,1,13.71,S3_high,E2_mid,S3_high_E2_mid,0,1,168.8,11,0,0
41150,US,796,11,24.79,0,22.23,S2_mid,E3_high,S2_mid_E3_high,0,0,0.0,14,0,0
41151,DE,1069,7,37.87,1,13.86,S2_mid,E1_low,S2_mid_E1_low,0,1,110.19,10,0,0
41152,FR,2860,6,47.83,0,19.15,S3_high,E1_low,S3_high_E1_low,0,0,114.17,9,0,0
41153,US,1469,9,19.05,0,0.94,S1_low,E2_mid,S1_low_E2_mid,1,0,35.68,12,0,0
41154,US,3587,14,100.32,0,34.63,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,63.36,12,0,1
41155,US,1910,11,68.38,1,37.46,S3_high,E3_high,S3_high_E3_high,1,0,64.48,10,0,0
41156,US,1600,11,47.9,0,17.91,S3_high,E3_high,S3_high_E3_high,0,0,60.78,8,0,0
41157,FR,2465,8,22.94,0,4.8,S1_low,E2_mid,S1_low_E2_mid,1,0,35.72,10,0,0
41158,US,2786,8,108.98,0,33.43,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,72.87,6,0,0
41159,UK,2121,17,166.8,0,51.57,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,27.6,19,0,0
41160,US,70,7,45.86,0,10.32,S3_high,E1_low,S3_high_E1_low,1,1,170.77,14,0,0
41161,US,716,10,56.37,0,30.66,S3_high,E3_high,S3_high_E3_high,1,0,67.51,10,0,0
41162,CA,479,13,37.66,0,27.57,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,6.12,12,0,0
